name,city,country,iata,icao,latitude,longitude,continent
Abbeville,Abbeville,France,XAB,LFOI,50.143501,1.831891,Europe
Orléans-Bricy (BA 123) Air Base,Orleans,France,ORE,LFOJ,47.9878005981,1.7605600357100002,Europe
Châlons-Vatry Airport,Chalons,France,XCR,LFOK,48.7733333333,4.206111111,Europe
Rouen Airport,Rouen,France,URO,LFOP,49.38420104980469,1.1748000383377075,Europe
Tours-Val-de-Loire Airport,Tours,France,TUF,LFOT,47.4322013855,0.727605998516,Europe
Cholet Le Pontreau Airport,Cholet,France,CET,LFOU,47.08209991455078,-0.8770639896392822,Europe
Laval-Entrammes Airport,Laval,France,LVA,LFOV,48.03139877319336,-0.7429860234260559,Europe
Orléans-Saint-Denis-de-l'Hôtel Airport,Orleans,France,\N,LFOZ,47.8969,2.16333,Europe
Paris-Le Bourget Airport,Paris,France,LBG,LFPB,48.969398498535156,2.441390037536621,Europe
Creil Air Base,Creil,France,CSF,LFPC,49.253501892089844,2.5191400051116943,Europe
Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.012798,2.55,Europe
Coulommiers-Voisins Airport,Coulommiers,France,\N,LFPK,48.83769989013672,3.016119956970215,Europe
Melun-Villaroche Air Base,Melun,France,\N,LFPM,48.604698181152344,2.6711199283599854,Europe
Toussus-le-Noble Airport,Toussous-le-noble,France,TNF,LFPN,48.75189971923828,2.1061899662017822,Europe
Paris-Orly Airport,Paris,France,ORY,LFPO,48.7233333,2.3794444,Europe
Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,POX,LFPT,49.096667,2.040833,Europe
Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,VIY,LFPV,48.7741667,2.1916667,Europe
Reims-Prunay Airport,Reims,France,\N,LFQA,49.20869827270508,4.156579971313477,Europe
Troyes-Barberey Airport,Troyes,France,\N,LFQB,48.322102,4.0167,Europe
Lunéville-Croismare Airport,Luneville,France,\N,LFQC,48.593299865722656,6.543459892272949,Europe
Étain-Rouvres Air Base,Etain,France,\N,LFQE,49.226898193359375,5.672220230102539,Europe
Autun-Bellevue Airport,Autun,France,\N,LFQF,46.96730041503906,4.260570049285889,Europe
Nevers-Fourchambault Airport,Nevers,France,NVS,LFQG,47.002601623535156,3.1133298873901367,Europe
Cambrai-Épinoy (BA 103) Air Base,Cambrai,France,\N,LFQI,50.221802,3.15424,Europe
Maubeuge-Élesmes Airport,Maubeuge,France,XME,LFQJ,50.31050109863281,4.033120155334473,Europe
Besançon-La Vèze Airport,Besancon-la-veze,France,\N,LFQM,47.2066,6.083681,Europe
Phalsbourg-Bourscheid Air Base,Phalsbourg,France,\N,LFQP,48.7680556,7.205,Europe
Lille-Lesquin Airport,Lille,France,LIL,LFQQ,50.563332,3.086886,Europe
Merville-Calonne Airport,Merville,France,HZB,LFQT,50.61840057373047,2.642240047454834,Europe
Charleville-Mézières Airport,Charleville,France,XCZ,LFQV,49.78390121459961,4.647079944610596,Europe
Vesoul-Frotey Airport,Vesoul-frotey,France,\N,LFQW,47.6376,6.20392,Europe
Brest Bretagne Airport,Brest,France,BES,LFRB,48.447898864746094,-4.418540000915527,Europe
Cherbourg-Maupertus Airport,Cherbourg,France,CER,LFRC,49.65010070800781,-1.4702800512313843,Europe
Dinard-Pleurtuit-Saint-Malo Airport,Dinard,France,DNR,LFRD,48.58769989013672,-2.0799601078033447,Europe
La Baule-Escoublac Airport,La Baule,France,LBY,LFRE,47.289398193359375,-2.3463900089263916,Europe
Granville Airport,Granville,France,GFR,LFRF,48.88309860229492,-1.564170002937317,Europe
Deauville-Saint-Gatien Airport,Deauville,France,DOL,LFRG,49.3652992249,0.154305994511,Europe
Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,LRT,LFRH,47.76060104370117,-3.440000057220459,Europe
La Roche-sur-Yon Airport,La Roche-sur-yon,France,EDM,LFRI,46.701900482177734,-1.3786300420761108,Europe
Landivisiau Air Base,Landivisiau,France,LDV,LFRJ,48.53030014038086,-4.151639938354492,Europe
Caen-Carpiquet Airport,Caen,France,CFR,LFRK,49.173301696777344,-0.44999998807907104,Europe
Lanvéoc-Poulmic Air Base,Lanvedoc,France,\N,LFRL,48.281700134277344,-4.4450201988220215,Europe
Le Mans-Arnage Airport,Le Mans,France,LME,LFRM,47.94860076904297,0.20166699588298798,Europe
Rennes-Saint-Jacques Airport,Rennes,France,RNS,LFRN,48.069499969499994,-1.73478996754,Europe
Lannion-Côte de Granit Airport,Lannion,France,LAI,LFRO,48.754398,-3.47166,Europe
Quimper-Cornouaille Airport,Quimper,France,UIP,LFRQ,47.974998474121094,-4.167789936065674,Europe
Nantes Atlantique Airport,Nantes,France,NTE,LFRS,47.153198242200006,-1.61073005199,Europe
Saint-Brieuc-Armor Airport,St.-brieuc Armor,France,SBK,LFRT,48.5378,-2.85444,Europe
Morlaix-Ploujean Airport,Morlaix,France,MXN,LFRU,48.6031990051,-3.81577992439,Europe
Vannes-Meucon Airport,Vannes,France,VNE,LFRV,47.72330093383789,-2.718559980392456,Europe
Saint-Nazaire-Montoir Airport,St.-nazaire,France,SNR,LFRZ,47.3105556,-2.1566667,Europe
EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,BSL,LFSB,47.59,7.5291667,Europe
Colmar-Meyenheim Air Base,Colmar,France,\N,LFSC,47.922000885,7.39967012405,Europe
Dijon-Bourgogne Airport,Dijon,France,DIJ,LFSD,47.268902,5.09,Europe
Metz-Frescaty (BA 128) Air Base,Metz,France,MZM,LFSF,49.07170104980469,6.131669998168945,Europe
Épinal-Mirecourt Airport,Epinal,France,EPL,LFSG,48.325001,6.06998,Europe
Haguenau Airport,Haguenau,France,\N,LFSH,48.7943000793,7.81760978699,Europe
Saint-Dizier-Robinson (BA 113) Air Base,St.-dizier,France,\N,LFSI,48.63600158691406,4.899419784545898,Europe
Montbéliard-Courcelles Airfield,Montbeliard,France,\N,LFSM,47.487,6.79054,Europe
Nancy-Essey Airport,Nancy,France,ENC,LFSN,48.692100524902344,6.230460166931152,Europe
Nancy-Ochey (BA 133) Air Base,Nancy,France,\N,LFSO,48.583099365234375,5.954999923706055,Europe
Pontarlier Airport,Pontarlier,France,\N,LFSP,46.90399932861328,6.3273701667785645,Europe
Reims-Champagne (BA 112) Air Base,Reims,France,RHE,LFSR,49.310001,4.05,Europe
Strasbourg Airport,Strasbourg,France,SXB,LFST,48.538299560546875,7.628230094909668,Europe
Luxeuil-Saint-Sauveur (BA 116) Air Base,Luxeuil,France,\N,LFSX,47.7830556,6.36416667,Europe
Cuers-Pierrefeu Airport,Cuers,France,\N,LFTF,43.247798919677734,6.126699924468994,Europe
Toulon-Hyères Airport,Hyeres,France,TLN,LFTH,43.0973014832,6.14602994919,Europe
Nîmes-Arles-Camargue Airport,Nimes,France,FNI,LFTW,43.75740051269531,4.4163498878479,Europe
Miquelon Airport,Miquelon,Saint Pierre and Miquelon,MQC,LFVM,47.095500946,-56.3802986145,America
St Pierre Airport,St.-pierre,Saint Pierre and Miquelon,FSP,LFVP,46.762901306152344,-56.173099517822266,America
Ambérieu Air Base (BA 278),Amberieu,France,\N,LFXA,45.987301,5.32844,Europe
Damblain Airport,Damblain,France,\N,LFYD,48.086299896240234,5.664060115814209,Europe
Andravida Air Base,Andravida,Greece,PYR,LGAD,37.9207,21.292601,Europe
Agrinion Air Base,Agrinion,Greece,AGQ,LGAG,38.602001,21.3512001,Europe
Dimokritos Airport,Alexandroupolis,Greece,AXD,LGAL,40.855899810791016,25.956300735473633,Europe
Alexandria Airport,Alexandria,Greece,\N,LGAX,40.651100158691406,22.48870086669922,Europe
Nea Anchialos Airport,Nea Anghialos,Greece,VOL,LGBL,39.219600677490234,22.794300079345703,Europe
Elefsis Airport,Elefsis,Greece,\N,LGEL,38.06380081176758,23.555999755859375,Europe
Chios Island National Airport,Chios,Greece,JKH,LGHI,38.34320068359375,26.140600204467773,Europe
Ioannina Airport,Ioannina,Greece,IOA,LGIO,39.6963996887207,20.822500228881836,Europe
Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.3396987915,25.180299758900002,Europe
Kastoria National Airport,Kastoria,Greece,KSO,LGKA,40.4463005066,21.2821998596,Europe
Kithira Airport,Kithira,Greece,KIT,LGKC,36.2742996216,23.0170001984,Europe
Kefallinia Airport,Keffallinia,Greece,EFL,LGKF,38.12009811401367,20.500499725341797,Europe
Kalamata Airport,Kalamata,Greece,KLX,LGKL,37.06829833984375,22.02549934387207,Europe
Amigdhaleon Airport,Kavala,Greece,\N,LGKM,40.972801208496094,24.341400146484375,Europe
Kos Airport,Kos,Greece,KGS,LGKO,36.79330062866211,27.091699600219727,Europe
Karpathos Airport,Karpathos,Greece,AOK,LGKP,35.4213981628418,27.145999908447266,Europe
Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,LGKR,39.601898193359375,19.911699295043945,Europe
Kasos Airport,Kasos,Greece,KSJ,LGKS,35.4213981628,26.909999847399998,Europe
Alexander the Great International Airport,Kavala,Greece,KVA,LGKV,40.913299560546875,24.619199752807617,Europe
Filippos Airport,Kozani,Greece,KZI,LGKZ,40.28609848022461,21.84079933166504,Europe
Leros Airport,Leros,Greece,LRS,LGLE,37.184898,26.800301,Europe
Limnos Airport,Limnos,Greece,LXS,LGLM,39.917098999,25.236299514799995,Europe
Larisa Airport,Larissa,Greece,LRA,LGLR,39.650253,22.4655,Europe
Megara Airport,Megara,Greece,\N,LGMG,37.98109817504883,23.365400314331055,Europe
Mikonos Airport,Mykonos,Greece,JMK,LGMK,37.43510055541992,25.348100662231445,Europe
Mytilene International Airport,Mytilini,Greece,MJT,LGMT,39.0567016602,26.5983009338,Europe
Aktion National Airport,Preveza,Greece,PVK,LGPZ,38.925498962402344,20.765300750732422,Europe
Maritsa Airport,Rhodos,Greece,\N,LGRD,36.38309860229492,28.10890007019043,Europe
Diagoras Airport,Rhodos,Greece,RHO,LGRP,36.405399322509766,28.086200714111328,Europe
Araxos Airport,Patras,Greece,GPA,LGRX,38.1511,21.4256,Europe
Chania International Airport,Chania,Greece,CHQ,LGSA,35.531700134277344,24.149700164794922,Europe
Skiathos Island National Airport,Skiathos,Greece,JSI,LGSK,39.177101135253906,23.503700256347656,Europe
Samos Airport,Samos,Greece,SMI,LGSM,37.689998626708984,26.911699295043945,Europe
Sparti Airport,Sparti,Greece,SPJ,LGSP,36.973899841308594,22.52630043029785,Europe
Santorini Airport,Thira,Greece,JTR,LGSR,36.399200439453125,25.479299545288086,Europe
Sitia Airport,Sitia,Greece,JSH,LGST,35.21609878540039,26.101299285888672,Europe
Stefanovikion Air Base,Stefanovikion,Greece,\N,LGSV,39.48,22.7672,Europe
Skiros Airport,Skiros,Greece,SKU,LGSY,38.9676017761,24.4871997833,Europe
Tanagra Air Base,Tanagra,Greece,\N,LGTG,38.339802,23.565001,Europe
Kasteli Airport,Kasteli,Greece,\N,LGTL,35.192001,25.327,Europe
Tripolis Airport,Tripolis,Greece,\N,LGTP,37.530601501464844,22.403600692749023,Europe
Thessaloniki Macedonia International Airport,Thessaloniki,Greece,SKG,LGTS,40.51969909667969,22.97089958190918,Europe
Tatoi Airport,Dekelia,Greece,\N,LGTT,38.1088981628418,23.78380012512207,Europe
Zakynthos International Airport Dionysios Solomos,Zakynthos,Greece,ZTH,LGZA,37.7509,20.8843,Europe
Budapest Liszt Ferenc International Airport,Budapest,Hungary,BUD,LHBP,47.42976,19.261093,Europe
Debrecen International Airport,Debrecen,Hungary,DEB,LHDC,47.48889923095703,21.615299224853516,Europe
Kecskemét Airport,Kecskemet,Hungary,\N,LHKE,46.91749954223633,19.74920082092285,Europe
Nyíregyháza Airport,Nyirregyhaza,Hungary,\N,LHNY,47.9838981628418,21.69230079650879,Europe
Őcsény Airport,Ocseny,Hungary,\N,LHOY,46.30390167236328,18.76919937133789,Europe
Szentkirályszabadja Airport,Azentkilyszabadja,Hungary,\N,LHSA,47.07789993286133,17.968399047851562,Europe
Szolnok Air Base,Szolnok,Hungary,\N,LHSN,47.122897,20.2355,Europe
Amendola Air Base,Amendola,Italy,\N,LIBA,41.541401,15.7181,Europe
Crotone Airport,Crotone,Italy,CRV,LIBC,38.9972,17.0802,Europe
Bari Karol Wojtyła Airport,Bari,Italy,BRI,LIBD,41.138901,16.760599,Europe
Foggia Gino Lisa Airport,Foggia,Italy,FOG,LIBF,41.432899,15.535,Europe
Taranto-Grottaglie Marcello Arlotta Airport,Grottaglie,Italy,TAR,LIBG,40.517502,17.4032,Europe
Lecce Galatina Air Base,Lecce,Italy,LCC,LIBN,40.239201,18.133301,Europe
Pescara International Airport,Pescara,Italy,PSR,LIBP,42.431702,14.1811,Europe
Brindisi – Salento Airport,Brindisi,Italy,BDS,LIBR,40.6576,17.947001,Europe
Gioia Del Colle Air Base,Gioia Del Colle,Italy,\N,LIBV,40.767799,16.9333,Europe
Lamezia Terme Airport,Lamezia,Italy,SUF,LICA,38.905399,16.2423,Europe
Catania-Fontanarossa Airport,Catania,Italy,CTA,LICC,37.466801,15.0664,Europe
Lampedusa Airport,Lampedusa,Italy,LMP,LICD,35.497898,12.6181,Europe
Pantelleria Airport,Pantelleria,Italy,PNL,LICG,36.816502,11.9689,Europe
Falcone–Borsellino Airport,Palermo,Italy,PMO,LICJ,38.175999,13.091,Europe
Palermo-Boccadifalco Airport,Palermo,Italy,\N,LICP,38.110802,13.3133,Europe
Reggio Calabria Airport,Reggio Calabria,Italy,REG,LICR,38.071201,15.6516,Europe
Vincenzo Florio Airport Trapani-Birgi,Trapani,Italy,TPS,LICT,37.9114,12.488,Europe
Sigonella Navy Air Base,Sigonella,Italy,NSY,LICZ,37.401699,14.9224,Europe
Alghero-Fertilia Airport,Alghero,Italy,AHO,LIEA,40.632099,8.29077,Europe
Decimomannu Air Base,Decimomannu,Italy,DCI,LIED,39.354198,8.97248,Europe
Cagliari Elmas Airport,Cagliari,Italy,CAG,LIEE,39.251499,9.05428,Europe
Olbia Costa Smeralda Airport,Olbia,Italy,OLB,LIEO,40.898701,9.51763,Europe
Tortolì Airport,Tortoli,Italy,TTB,LIET,39.9188,9.68298,Europe
Torino-Aeritalia Airport,Turin,Italy,\N,LIMA,45.086399,7.60337,Europe
Milano-Bresso Airfield,Milano,Italy,\N,LIMB,45.542198,9.20333,Europe
Malpensa International Airport,Milano,Italy,MXP,LIMC,45.6306,8.72811,Europe
Il Caravaggio International Airport,Bergamo,Italy,BGY,LIME,45.673901,9.70417,Europe
Turin Airport,Torino,Italy,TRN,LIMF,45.200802,7.64963,Europe
Villanova D'Albenga International Airport,Albenga,Italy,ALL,LIMG,44.050598,8.12743,Europe
Genoa Cristoforo Colombo Airport,Genoa,Italy,GOA,LIMJ,44.4133,8.8375,Europe
Milano Linate Airport,Milan,Italy,LIN,LIML,45.445099,9.27674,Europe
Cameri Air Base [MIL],Cameri,Italy,\N,LIMN,45.529598,8.66922,Europe
Parma Airport,Parma,Italy,PMF,LIMP,44.824501,10.2964,Europe
Piacenza San Damiano Air Base,Piacenza,Italy,\N,LIMS,44.913102,9.723322,Europe
Cuneo International Airport,Cuneo,Italy,CUF,LIMZ,44.547001,7.62322,Europe
Aviano Air Base,Aviano,Italy,AVB,LIPA,46.031898,12.596503,Europe
Bolzano Airport,Bolzano,Italy,BZO,LIPB,46.460201,11.3264,Europe
Cervia Air Base,Cervia,Italy,\N,LIPC,44.224201,12.3072,Europe
Bologna Guglielmo Marconi Airport,Bologna,Italy,BLQ,LIPE,44.5354,11.2887,Europe
Treviso-Sant'Angelo Airport,Treviso,Italy,TSF,LIPH,45.648399,12.1944,Europe
Rivolto Air Base,Rivolto,Italy,\N,LIPI,45.978699,13.0493,Europe
Forlì Airport,Forli,Italy,FRL,LIPK,44.194801,12.0701,Europe
Ghedi Air Base,Ghedi,Italy,\N,LIPL,45.432201,10.2677,Europe
Verona-Boscomantico Airport,Verona,Italy,\N,LIPN,45.472,10.9279,Europe
Brescia Airport,Brescia,Italy,VBS,LIPO,45.428902,10.3306,Europe
Trieste–Friuli Venezia Giulia Airport,Ronchi De Legionari,Italy,TRS,LIPQ,45.827499,13.4722,Europe
Federico Fellini International Airport,Rimini,Italy,RMI,LIPR,44.020302,12.6117,Europe
Istrana Air Base,Treviso,Italy,\N,LIPS,45.684898,12.0829,Europe
Vicenza Airport,Vicenza,Italy,VIC,LIPT,45.573399,11.5295,Europe
Padova Airport,Padova,Italy,QPA,LIPU,45.395802,11.8479,Europe
Verona Villafranca Airport,Villafranca,Italy,VRN,LIPX,45.395699,10.8885,Europe
Venice Marco Polo Airport,Venice,Italy,VCE,LIPZ,45.505299,12.3519,Europe
Siena-Ampugnano Airport,Siena,Italy,SAY,LIQS,43.256302,11.255,Europe
Ciampino–G. B. Pastine International Airport,Rome,Italy,CIA,LIRA,41.7994,12.5949,Europe
Pratica Di Mare Air Base,Pratica Di Mare,Italy,\N,LIRE,41.654499,12.4452,Europe
Leonardo da Vinci–Fiumicino Airport,Rome,Italy,FCO,LIRF,41.8002778,12.2388889,Europe
Guidonia Air Base,Guidonia,Italy,\N,LIRG,41.990299,12.7408,Europe
Marina Di Campo Airport,Marina Di Campo,Italy,EBA,LIRJ,42.7603,10.2394,Europe
Latina Air Base,Latina,Italy,QLT,LIRL,41.5424,12.909,Europe
Grazzanise Air Base,Grazzanise,Italy,\N,LIRM,41.060799,14.0819,Europe
Naples International Airport,Naples,Italy,NAP,LIRN,40.886002,14.2908,Europe
Pisa International Airport,Pisa,Italy,PSA,LIRP,43.683899,10.3927,Europe
Peretola Airport,Florence,Italy,FLR,LIRQ,43.810001,11.2051,Europe
Grosseto Air Base,Grosseto,Italy,GRS,LIRS,42.759701,11.0719,Europe
Urbe Airport,Rome,Italy,\N,LIRU,41.9519,12.4989,Europe
Viterbo Airport,Viterbo,Italy,\N,LIRV,42.430199,12.0642,Europe
Perugia San Francesco d'Assisi – Umbria International Airport,Perugia,Italy,PEG,LIRZ,43.095901,12.5132,Europe
Cerklje Airport,Cerklje,Slovenia,\N,LJCE,45.900001525879,15.530200004578,Europe
Ljubljana Jože Pučnik Airport,Ljubljana,Slovenia,LJU,LJLJ,46.223701,14.4576,Europe
Maribor Airport,Maribor,Slovenia,MBX,LJMB,46.47990036010742,15.686100006103516,Europe
Portoroz Airport,Portoroz,Slovenia,POW,LJPZ,45.4734001159668,13.614999771118164,Europe
Slovenj Gradec Airport,Slovenj Gradec,Slovenia,\N,LJSG,46.47200012207031,15.116999626159668,Europe
České Budějovice Airport,Ceske Budejovice,Czech Republic,\N,LKCS,48.9463996887207,14.427499771118164,Europe
Čáslav Air Base,Caslav,Czech Republic,\N,LKCV,49.939701080322266,15.381799697875977,Europe
Hradec Králové Airport,Hradec Kralove,Czech Republic,\N,LKHK,50.253201,15.8452,Europe
Hořovice Airport,Horovice,Czech Republic,\N,LKHV,49.84809875488281,13.893500328063965,Europe
Kbely Air Base,Praha,Czech Republic,\N,LKKB,50.12139892578125,14.543600082397461,Europe
Kunovice Airport,Kunovice,Czech Republic,UHE,LKKU,49.02939987182617,17.439699172973633,Europe
Karlovy Vary International Airport,Karlovy Vary,Czech Republic,KLV,LKKV,50.202999114990234,12.914999961853027,Europe
Plzeň-Líně Airport,Line,Czech Republic,\N,LKLN,49.675201416016,13.274600028992,Europe
Mnichovo Hradiště Airport,Mnichovo Hradiste,Czech Republic,\N,LKMH,50.540199279785156,15.006600379943848,Europe
Ostrava Leos Janáček Airport,Ostrava,Czech Republic,OSR,LKMT,49.6963005065918,18.111099243164062,Europe
Náměšť Air Base,Namest,Czech Republic,\N,LKNA,49.16579818725586,16.124900817871094,Europe
Pardubice Airport,Pardubice,Czech Republic,PED,LKPD,50.01340103149414,15.73859977722168,Europe
Pribram Airport,Pribram,Czech Republic,\N,LKPM,49.7201,14.1006,Europe
Přerov Air Base,Prerov,Czech Republic,PRV,LKPO,49.42580032348633,17.404699325561523,Europe
Václav Havel Airport Prague,Prague,Czech Republic,PRG,LKPR,50.1008,14.26,Europe
Brno-Tuřany Airport,Brno,Czech Republic,BRQ,LKTB,49.15129852294922,16.694400787353516,Europe
Vodochody Airport,Vodochody,Czech Republic,VOD,LKVO,50.216599,14.3958,Europe
Ben Gurion International Airport,Tel-aviv,Israel,TLV,LLBG,32.01139831542969,34.88669967651367,Asia
Beersheba (Teyman) Airport,Beer-sheba,Israel,BEV,LLBS,31.287000656128,34.722999572754,Asia
Tel Nof Air Base,Tel-nof,Israel,\N,LLEK,31.8395004272,34.8218002319,Asia
Ein Shemer Airfield,Eyn-shemer,Israel,\N,LLES,32.440799713134766,35.0077018737793,Asia
Eilat Airport,Elat,Israel,ETH,LLET,29.56130027770996,34.96009826660156,Asia
Ein Yahav Airfield,Eyn-yahav,Israel,EIY,LLEY,30.621700286865234,35.20330047607422,Asia
Haifa International Airport,Haifa,Israel,HFA,LLHA,32.80939865112305,35.04309844970703,Asia
Hatzor Air Base,Haztor,Israel,\N,LLHS,31.7625007629,34.727199554399995,Asia
Ben Ya'akov Airport,Rosh Pina,Israel,RPN,LLIB,32.98099899291992,35.5718994140625,Asia
Megiddo Airport,Megido Airstrip,Israel,\N,LLMG,32.5973014831543,35.22880172729492,Asia
Bar Yehuda Airfield,Metzada,Israel,MTZ,LLMZ,31.32819938659668,35.38859939575195,Asia
Nevatim Air Base,Nevatim,Israel,VTM,LLNV,31.208299636799996,35.012298584,Asia
Ovda International Airport,Ovda,Israel,VDA,LLOV,29.94029998779297,34.93579864501953,Asia
Ramat David Air Base,Ramat David,Israel,\N,LLRD,32.66510009765625,35.179500579833984,Asia
Ramon Air Base,Ramon,Israel,MIP,LLRM,30.776100158691406,34.66669845581055,Asia
Sde Dov Airport,Tel-aviv,Israel,SDV,LLSD,32.11470031738281,34.78219985961914,Asia
Malta International Airport,Malta,Malta,MLA,LMML,35.857498,14.4775,Europe
Wiener Neustadt East Airport,Wiener Neustadt Ost,Austria,\N,LOAN,47.843299865722656,16.260099411010742,Europe
Wels Airport,Wels,Austria,\N,LOLW,48.18330001831055,14.040900230407715,Europe
Graz Airport,Graz,Austria,GRZ,LOWG,46.9911003112793,15.439599990844727,Europe
Innsbruck Airport,Innsbruck,Austria,INN,LOWI,47.260201,11.344,Europe
Linz Hörsching Airport,Linz,Austria,LNZ,LOWL,48.2332,14.1875,Europe
Salzburg Airport,Salzburg,Austria,SZG,LOWS,47.793300628699996,13.0043001175,Europe
Vienna International Airport,Vienna,Austria,VIE,LOWW,48.110298156738,16.569700241089,Europe
Hinterstoisser Air Base,Zeltweg,Austria,\N,LOXZ,47.202801,14.7442,Europe
Alverca Air Base,Alverca,Portugal,AVR,LPAR,38.883301,-9.0301,Europe
Santa Maria Airport,Santa Maria (island),Portugal,SMA,LPAZ,36.97140121459961,-25.17060089111328,Atlantic
Bragança Airport,Braganca,Portugal,BGC,LPBG,41.8578,-6.70713,Europe
Beja Airport / Airbase,Beja (madeira),Portugal,BYJ,LPBJ,38.078899,-7.9324,Europe
Braga Municipal Aerodrome,Braga,Portugal,BGZ,LPBR,41.5871009827,-8.445139884949999,Europe
Aerodromo Municipal de Coimbra,Coimba,Portugal,\N,LPCO,40.158758,-8.470815,Europe
Cascais Airport,Cascais,Portugal,CAT,LPCS,38.724998,-9.35523,Europe
Coimbra Hospital Covões Heliport,Covilha,Portugal,\N,LPCV,40.194812,-8.460207,Europe
Évora Airport,Evora,Portugal,\N,LPEV,38.533501,-7.88964,Europe
Flores Airport,Flores,Portugal,FLW,LPFL,39.455299377441406,-31.131399154663086,Atlantic
